idnovel,date,score
1642,2020-09-01,69.31
1642,2020-10-01,41.4
1643,2020-01-01,0
1643,2020-02-01,0
1643,2020-03-01,37.13
1643,2020-04-01,0
1643,2020-05-01,0
1643,2020-06-01,0
1643,2020-07-01,0
1643,2020-08-01,28.2
1643,2020-09-01,0
1643,2020-10-01,0
1644,2020-01-01,0
1644,2020-02-01,0
1644,2020-03-01,0
1644,2020-04-01,0
1644,2020-05-01,0
1644,2020-06-01,0
1644,2020-07-01,0
1644,2020-08-01,0
1644,2020-09-01,0
1644,2020-10-01,0
1645,2020-01-01,0
1645,2020-02-01,0
1645,2020-03-01,0
1645,2020-04-01,0
1645,2020-05-01,0
1645,2020-06-01,0
1645,2020-07-01,0
1645,2020-08-01,0
1645,2020-09-01,0
1645,2020-10-01,0
1646,2020-01-01,2.77
1646,2020-02-01,0
1646,2020-03-01,0
1646,2020-04-01,0
1646,2020-05-01,55.56
1646,2020-06-01,0
1646,2020-07-01,0
1646,2020-08-01,0
1646,2020-09-01,0
1646,2020-10-01,0
1647,2020-01-01,0
1647,2020-02-01,0
1647,2020-03-01,0
1647,2020-04-01,0
1647,2020-05-01,0
1647,2020-06-01,0
1647,2020-07-01,0
1647,2020-08-01,0
1647,2020-09-01,0
1647,2020-10-01,0
1648,2020-01-01,0
1648,2020-02-01,0
1648,2020-03-01,0
1648,2020-04-01,0
1648,2020-05-01,0
1648,2020-06-01,0
1648,2020-07-01,0
1648,2020-08-01,0
1648,2020-09-01,0
1648,2020-10-01,0
1649,2020-01-01,0
1649,2020-02-01,0
1649,2020-03-01,0
1649,2020-04-01,0
1649,2020-05-01,0
1649,2020-06-01,0
1649,2020-07-01,0
1649,2020-08-01,0
1649,2020-09-01,0
1649,2020-10-01,0
1650,2020-01-01,0
1650,2020-02-01,0
1650,2020-03-01,0
1650,2020-04-01,0
1650,2020-05-01,0
1650,2020-06-01,0
1650,2020-07-01,0
1650,2020-08-01,0
1650,2020-09-01,0
1650,2020-10-01,0
1651,2020-01-01,0
1651,2020-02-01,0
1651,2020-03-01,0
1651,2020-04-01,0
1651,2020-05-01,0
1651,2020-06-01,0
1651,2020-07-01,0
1651,2020-08-01,0
1651,2020-09-01,0
1651,2020-10-01,0
1652,2020-01-01,11.97
1652,2020-02-01,0
1652,2020-03-01,0
1652,2020-04-01,0
1652,2020-05-01,0
1652,2020-06-01,0
1652,2020-07-01,21.41
1652,2020-08-01,0
1652,2020-09-01,5.13
1652,2020-10-01,0
1653,2020-01-01,0
1653,2020-02-01,0
1653,2020-03-01,0
1653,2020-04-01,0
1653,2020-05-01,10.45
1653,2020-06-01,0
1653,2020-07-01,0
1653,2020-08-01,0
1653,2020-09-01,40.59
1653,2020-10-01,0
1654,2020-01-01,0
1654,2020-02-01,0
1654,2020-03-01,0
1654,2020-04-01,0
1654,2020-05-01,0.85
1654,2020-06-01,0
1654,2020-07-01,0
1654,2020-08-01,0
1654,2020-09-01,0
1654,2020-10-01,0
1655,2020-01-01,0
1655,2020-02-01,0
1655,2020-03-01,0
1655,2020-04-01,0
1655,2020-05-01,0
1655,2020-06-01,0
1655,2020-07-01,0
1655,2020-08-01,0
1655,2020-09-01,0
1655,2020-10-01,0
1656,2020-01-01,0
1656,2020-02-01,0
1656,2020-03-01,0
1656,2020-04-01,0
1656,2020-05-01,0
1656,2020-06-01,0
1656,2020-07-01,0
1656,2020-08-01,0
1656,2020-09-01,0
1656,2020-10-01,0
1657,2020-01-01,0
1657,2020-02-01,0
1657,2020-03-01,0
1657,2020-04-01,0
1657,2020-05-01,0
1657,2020-06-01,0
1657,2020-07-01,0
1657,2020-08-01,0
1657,2020-09-01,0
1657,2020-10-01,0
1658,2020-01-01,3.23
1658,2020-02-01,0
1658,2020-03-01,0
1658,2020-04-01,13.62
1658,2020-05-01,45.42
1658,2020-06-01,29.61
1658,2020-07-01,0
1658,2020-08-01,62.61
1658,2020-09-01,29.99
1658,2020-10-01,0
1659,2020-01-01,55.22
1659,2020-02-01,50.79
1659,2020-03-01,24.4
1659,2020-04-01,22.06
1659,2020-05-01,0
1659,2020-06-01,0
1659,2020-07-01,37.65
1659,2020-08-01,0
1659,2020-09-01,0
1659,2020-10-01,97.11
1660,2020-01-01,0
1660,2020-02-01,0
1660,2020-03-01,0
1660,2020-04-01,0
1660,2020-05-01,0
1660,2020-06-01,0
1660,2020-07-01,0
1660,2020-08-01,0
1660,2020-09-01,0
1660,2020-10-01,0
1661,2020-01-01,51.28
1661,2020-02-01,0
1661,2020-03-01,0
1661,2020-04-01,0
1661,2020-05-01,0
1661,2020-06-01,0
1661,2020-07-01,0
1661,2020-08-01,0
1661,2020-09-01,0
1661,2020-10-01,0
1662,2020-01-01,0
1662,2020-02-01,32.47
1662,2020-03-01,22.09
1662,2020-04-01,0
1662,2020-05-01,0
1662,2020-06-01,0
1662,2020-07-01,0
1662,2020-08-01,0
1662,2020-09-01,0
1662,2020-10-01,0
1663,2020-01-01,0
1663,2020-02-01,59.22
1663,2020-03-01,28.18
1663,2020-04-01,0
1663,2020-05-01,0
1663,2020-06-01,10.82
1663,2020-07-01,48.13
1663,2020-08-01,50.41
1663,2020-09-01,39.74
1663,2020-10-01,64.93
1664,2020-01-01,58.01
1664,2020-02-01,0
1664,2020-03-01,0
1664,2020-04-01,0
1664,2020-05-01,0
1664,2020-06-01,0
1664,2020-07-01,0
1664,2020-08-01,0
1664,2020-09-01,0
1664,2020-10-01,0
1665,2020-01-01,0
1665,2020-02-01,33.65
1665,2020-03-01,0
1665,2020-04-01,33.78
1665,2020-05-01,30.37
1665,2020-06-01,20.27
1665,2020-07-01,0
1665,2020-08-01,0
1665,2020-09-01,0
1665,2020-10-01,0
1666,2020-01-01,0
1666,2020-02-01,0
1666,2020-03-01,0
1666,2020-04-01,0
1666,2020-05-01,0
1666,2020-06-01,0
1666,2020-07-01,0
1666,2020-08-01,0
1666,2020-09-01,0
1666,2020-10-01,0
1667,2020-01-01,0
1667,2020-02-01,0
1667,2020-03-01,0
1667,2020-04-01,0
1667,2020-05-01,0
1667,2020-06-01,0
1667,2020-07-01,46.46
1667,2020-08-01,0
1667,2020-09-01,19.01
1667,2020-10-01,0
1668,2020-01-01,0
1668,2020-02-01,0
1668,2020-03-01,0
1668,2020-04-01,2.15
1668,2020-05-01,0
1668,2020-06-01,0
1668,2020-07-01,0
1668,2020-08-01,0
1668,2020-09-01,0
1668,2020-10-01,0
1669,2020-01-01,39.34
1669,2020-02-01,0
1669,2020-03-01,54.28
1669,2020-04-01,0
1669,2020-05-01,23.99
1669,2020-06-01,0
1669,2020-07-01,0
1669,2020-08-01,0
1669,2020-09-01,0
1669,2020-10-01,0
1670,2020-01-01,0
1670,2020-02-01,0
1670,2020-03-01,0
1670,2020-04-01,0
1670,2020-05-01,0
1670,2020-06-01,0
1670,2020-07-01,0
1670,2020-08-01,0
1670,2020-09-01,0
1670,2020-10-01,0
1671,2020-01-01,0
1671,2020-02-01,15.76
1671,2020-03-01,45.17
1671,2020-04-01,0
1671,2020-05-01,0
1671,2020-06-01,0
1671,2020-07-01,0
1671,2020-08-01,0
1671,2020-09-01,0
1671,2020-10-01,0
1672,2020-01-01,0
1672,2020-02-01,1.75
1672,2020-03-01,0
1672,2020-04-01,0
1672,2020-05-01,0
1672,2020-06-01,0
1672,2020-07-01,0
1672,2020-08-01,0
1672,2020-09-01,0
1672,2020-10-01,0
1673,2020-01-01,0
1673,2020-02-01,30.99
1673,2020-03-01,0
1673,2020-04-01,0
1673,2020-05-01,19.39
1673,2020-06-01,52.67
1673,2020-07-01,25.34
1673,2020-08-01,46.67
1673,2020-09-01,0
1673,2020-10-01,2
1674,2020-01-01,0
1674,2020-02-01,0
1674,2020-03-01,0
1674,2020-04-01,0
1674,2020-05-01,0
1674,2020-06-01,0
1674,2020-07-01,0
1674,2020-08-01,0
1674,2020-09-01,0
1674,2020-10-01,0
1675,2020-01-01,0
1675,2020-02-01,0
1675,2020-03-01,0
1675,2020-04-01,0
1675,2020-05-01,0
1675,2020-06-01,0
1675,2020-07-01,0
1675,2020-08-01,0
1675,2020-09-01,0
1675,2020-10-01,0
1676,2020-01-01,0
1676,2020-02-01,0
1676,2020-03-01,0
1676,2020-04-01,94.84
1676,2020-05-01,0
1676,2020-06-01,0
1676,2020-07-01,0
1676,2020-08-01,0
1676,2020-09-01,0
1676,2020-10-01,0
1677,2020-01-01,4.34
1677,2020-02-01,0
1677,2020-03-01,0
1677,2020-04-01,0
1677,2020-05-01,0
1677,2020-06-01,0
1677,2020-07-01,0
1677,2020-08-01,0
1677,2020-09-01,96.53
1677,2020-10-01,0
1678,2020-01-01,0
1678,2020-02-01,0
1678,2020-03-01,0
1678,2020-04-01,0
1678,2020-05-01,0
1678,2020-06-01,0
1678,2020-07-01,0
1678,2020-08-01,0
1678,2020-09-01,0
1678,2020-10-01,0
1679,2020-01-01,0
1679,2020-02-01,0
1679,2020-03-01,0
1679,2020-04-01,0
1679,2020-05-01,0
1679,2020-06-01,0
1679,2020-07-01,0
1679,2020-08-01,0
1679,2020-09-01,0
1679,2020-10-01,0
1680,2020-01-01,0
1680,2020-02-01,0
1680,2020-03-01,0
1680,2020-04-01,0
1680,2020-05-01,0
1680,2020-06-01,0
1680,2020-07-01,0
1680,2020-08-01,0
1680,2020-09-01,0
1680,2020-10-01,0
1681,2020-01-01,0
1681,2020-02-01,0
1681,2020-03-01,60.39
1681,2020-04-01,57.18
1681,2020-05-01,58.47
1681,2020-06-01,0
1681,2020-07-01,39.85
1681,2020-08-01,37.26
1681,2020-09-01,20.83
1681,2020-10-01,0
1682,2020-01-01,0
1682,2020-02-01,0
1682,2020-03-01,0
1682,2020-04-01,0
1682,2020-05-01,0
1682,2020-06-01,0
1682,2020-07-01,0
1682,2020-08-01,0
1682,2020-09-01,0
1682,2020-10-01,0
1683,2020-01-01,0
1683,2020-02-01,0
1683,2020-03-01,0
1683,2020-04-01,0
1683,2020-05-01,0
1683,2020-06-01,0
1683,2020-07-01,11.55
1683,2020-08-01,16.72
1683,2020-09-01,0
1683,2020-10-01,0
1684,2020-01-01,0
1684,2020-02-01,23.79
1684,2020-03-01,0
1684,2020-04-01,0
1684,2020-05-01,0
1684,2020-06-01,0
1684,2020-07-01,0
1684,2020-08-01,0
1684,2020-09-01,0
1684,2020-10-01,0
1685,2020-01-01,86.56
1685,2020-02-01,65.54
1685,2020-03-01,67.2
1685,2020-04-01,0
1685,2020-05-01,0
1685,2020-06-01,77.86
1685,2020-07-01,0
1685,2020-08-01,0
1685,2020-09-01,0
1685,2020-10-01,0
1686,2020-01-01,0
1686,2020-02-01,0
1686,2020-03-01,5.25
1686,2020-04-01,67.73
1686,2020-05-01,32.94
1686,2020-06-01,0
1686,2020-07-01,0
1686,2020-08-01,0
1686,2020-09-01,0
1686,2020-10-01,0
1687,2020-01-01,98.07
1687,2020-02-01,0
1687,2020-03-01,0
1687,2020-04-01,0
1687,2020-05-01,0
1687,2020-06-01,0
1687,2020-07-01,0
1687,2020-08-01,0
1687,2020-09-01,0
1687,2020-10-01,0
1688,2020-01-01,0
1688,2020-02-01,0
1688,2020-03-01,0
1688,2020-04-01,98.86
1688,2020-05-01,0
1688,2020-06-01,0
1688,2020-07-01,0
1688,2020-08-01,0
1688,2020-09-01,0
1688,2020-10-01,0
1689,2020-01-01,0
1689,2020-02-01,0
1689,2020-03-01,0
1689,2020-04-01,0
1689,2020-05-01,0
1689,2020-06-01,0
1689,2020-07-01,0
1689,2020-08-01,0
1689,2020-09-01,0
1689,2020-10-01,0
1690,2020-01-01,0
1690,2020-02-01,0
1690,2020-03-01,14.52
1690,2020-04-01,0
1690,2020-05-01,0
1690,2020-06-01,0
1690,2020-07-01,0
1690,2020-08-01,0
1690,2020-09-01,0
1690,2020-10-01,0
1691,2020-01-01,0
1691,2020-02-01,0
1691,2020-03-01,0
1691,2020-04-01,0
1691,2020-05-01,0
1691,2020-06-01,0
1691,2020-07-01,0
1691,2020-08-01,0
1691,2020-09-01,0
1691,2020-10-01,0
1692,2020-01-01,0
1692,2020-02-01,0
1692,2020-03-01,0
1692,2020-04-01,0
1692,2020-05-01,0
1692,2020-06-01,0
1692,2020-07-01,0
1692,2020-08-01,0
1692,2020-09-01,0
1692,2020-10-01,0
1693,2020-01-01,0
1693,2020-02-01,0
1693,2020-03-01,0
1693,2020-04-01,0
1693,2020-05-01,0
1693,2020-06-01,28.4
1693,2020-07-01,0
1693,2020-08-01,0
1693,2020-09-01,0
1693,2020-10-01,0
1694,2020-01-01,5.29
1694,2020-02-01,0
1694,2020-03-01,24.34
1694,2020-04-01,79.72
1694,2020-05-01,54.2
1694,2020-06-01,31.98
1694,2020-07-01,0
1694,2020-08-01,0
1694,2020-09-01,54.38
1694,2020-10-01,0
1695,2020-01-01,65.67
1695,2020-02-01,42.61
1695,2020-03-01,95.93
1695,2020-04-01,40.43
1695,2020-05-01,0
1695,2020-06-01,0
1695,2020-07-01,57.19
1695,2020-08-01,0
1695,2020-09-01,0
1695,2020-10-01,0
1696,2020-01-01,0
1696,2020-02-01,41.82
1696,2020-03-01,73.3
1696,2020-04-01,0
1696,2020-05-01,0
1696,2020-06-01,0
1696,2020-07-01,0
1696,2020-08-01,0
1696,2020-09-01,0
1696,2020-10-01,0
1697,2020-01-01,0
1697,2020-02-01,51.52
1697,2020-03-01,93.91
1697,2020-04-01,0
1697,2020-05-01,0
1697,2020-06-01,0
1697,2020-07-01,0
1697,2020-08-01,0
1697,2020-09-01,0
1697,2020-10-01,0
1698,2020-01-01,79.75
1698,2020-02-01,75.47
1698,2020-03-01,0
1698,2020-04-01,0
1698,2020-05-01,0
1698,2020-06-01,0
1698,2020-07-01,0
1698,2020-08-01,0
1698,2020-09-01,0
1698,2020-10-01,27.36
1699,2020-01-01,0
1699,2020-02-01,10.71
1699,2020-03-01,0
1699,2020-04-01,0
1699,2020-05-01,72.56
1699,2020-06-01,0
1699,2020-07-01,0
1699,2020-08-01,0
1699,2020-09-01,0
1699,2020-10-01,0
1700,2020-01-01,90.58
1700,2020-02-01,0
1700,2020-03-01,0
1700,2020-04-01,0
1700,2020-05-01,0
1700,2020-06-01,0
1700,2020-07-01,2.5
1700,2020-08-01,0
1700,2020-09-01,0
1700,2020-10-01,0
1701,2020-01-01,44.01
1701,2020-02-01,0
1701,2020-03-01,0
1701,2020-04-01,0
1701,2020-05-01,0
1701,2020-06-01,0
1701,2020-07-01,0
1701,2020-08-01,0
1701,2020-09-01,59.18
1701,2020-10-01,0
1702,2020-01-01,40.73
1702,2020-02-01,0
1702,2020-03-01,0
1702,2020-04-01,0
1702,2020-05-01,0
1702,2020-06-01,0
1702,2020-07-01,0
1702,2020-08-01,0
1702,2020-09-01,0
1702,2020-10-01,38.24
1703,2020-01-01,12.17
1703,2020-02-01,0
1703,2020-03-01,4.51
1703,2020-04-01,0
1703,2020-05-01,0
1703,2020-06-01,16.5
1703,2020-07-01,0
1703,2020-08-01,46.75
1703,2020-09-01,0
1703,2020-10-01,0
1704,2020-01-01,0
1704,2020-02-01,0
1704,2020-03-01,0
1704,2020-04-01,0
1704,2020-05-01,0
1704,2020-06-01,0
1704,2020-07-01,0
1704,2020-08-01,0
1704,2020-09-01,0
1704,2020-10-01,0
1705,2020-01-01,0
1705,2020-02-01,91.53
1705,2020-03-01,0
1705,2020-04-01,0.8
1705,2020-05-01,0
1705,2020-06-01,0
1705,2020-07-01,76.03
1705,2020-08-01,0
1705,2020-09-01,41.94
1705,2020-10-01,0
1706,2020-01-01,38.87
1706,2020-02-01,0
1706,2020-03-01,0
1706,2020-04-01,0
1706,2020-05-01,0
1706,2020-06-01,0
1706,2020-07-01,0
1706,2020-08-01,0
1706,2020-09-01,0
1706,2020-10-01,0
1707,2020-01-01,23.09
1707,2020-02-01,0
1707,2020-03-01,0
1707,2020-04-01,0
1707,2020-05-01,0
1707,2020-06-01,0
1707,2020-07-01,0
1707,2020-08-01,0
1707,2020-09-01,0
1707,2020-10-01,0
1708,2020-01-01,0
1708,2020-02-01,32.74
1708,2020-03-01,0
1708,2020-04-01,0
1708,2020-05-01,0
1708,2020-06-01,0
1708,2020-07-01,0
1708,2020-08-01,0
1708,2020-09-01,0
1708,2020-10-01,0
1709,2020-01-01,0
1709,2020-02-01,0
1709,2020-03-01,0
1709,2020-04-01,12.88
1709,2020-05-01,0
1709,2020-06-01,0
1709,2020-07-01,0
1709,2020-08-01,0
1709,2020-09-01,0
1709,2020-10-01,0
1710,2020-01-01,0
1710,2020-02-01,0
1710,2020-03-01,57.66
1710,2020-04-01,71.07
1710,2020-05-01,0
1710,2020-06-01,91.11
1710,2020-07-01,96.29
1710,2020-08-01,0
1710,2020-09-01,0
1710,2020-10-01,0
1711,2020-01-01,0
1711,2020-02-01,40.68
1711,2020-03-01,0
1711,2020-04-01,0
1711,2020-05-01,0
1711,2020-06-01,0
1711,2020-07-01,0
1711,2020-08-01,0
1711,2020-09-01,0
1711,2020-10-01,0
1712,2020-01-01,0
1712,2020-02-01,0
1712,2020-03-01,0
1712,2020-04-01,0
1712,2020-05-01,0
1712,2020-06-01,0
1712,2020-07-01,56.54
1712,2020-08-01,22.99
1712,2020-09-01,0
1712,2020-10-01,0
1713,2020-01-01,0
1713,2020-02-01,0
1713,2020-03-01,0
1713,2020-04-01,0
1713,2020-05-01,0
1713,2020-06-01,0
1713,2020-07-01,0
1713,2020-08-01,0
1713,2020-09-01,0
1713,2020-10-01,88.72
1714,2020-01-01,11.76
1714,2020-02-01,0
1714,2020-03-01,0
1714,2020-04-01,0
1714,2020-05-01,0
1714,2020-06-01,0
1714,2020-07-01,0
1714,2020-08-01,0
1714,2020-09-01,0
1714,2020-10-01,0
1715,2020-01-01,36.05
1715,2020-02-01,51.43
1715,2020-03-01,16.76
1715,2020-04-01,31.39
1715,2020-05-01,0
1715,2020-06-01,49.74
1715,2020-07-01,0
1715,2020-08-01,36.71
1715,2020-09-01,59.92
1715,2020-10-01,0
1716,2020-01-01,44.15
1716,2020-02-01,48.12
1716,2020-03-01,0
1716,2020-04-01,34.09
1716,2020-05-01,0
1716,2020-06-01,29.64
1716,2020-07-01,0
1716,2020-08-01,0
1716,2020-09-01,8.28
1716,2020-10-01,57.68
1717,2020-01-01,0
1717,2020-02-01,0
1717,2020-03-01,0
1717,2020-04-01,0
1717,2020-05-01,0
1717,2020-06-01,0
1717,2020-07-01,0
1717,2020-08-01,0
1717,2020-09-01,0
1717,2020-10-01,0
1718,2020-01-01,0
1718,2020-02-01,0
1718,2020-03-01,0
1718,2020-04-01,0
1718,2020-05-01,0
1718,2020-06-01,0
1718,2020-07-01,0
1718,2020-08-01,0
1718,2020-09-01,0
1718,2020-10-01,0
1719,2020-01-01,0
1719,2020-02-01,0
1719,2020-03-01,0
1719,2020-04-01,0
1719,2020-05-01,0
1719,2020-06-01,0
1719,2020-07-01,0
1719,2020-08-01,0
1719,2020-09-01,0
1719,2020-10-01,0
1720,2020-01-01,0
1720,2020-02-01,71.91
1720,2020-03-01,0
1720,2020-04-01,0
1720,2020-05-01,0
1720,2020-06-01,0
1720,2020-07-01,0
1720,2020-08-01,0
1720,2020-09-01,0
1720,2020-10-01,0
1721,2020-01-01,0
1721,2020-02-01,0
1721,2020-03-01,0
1721,2020-04-01,0
1721,2020-05-01,0.74
1721,2020-06-01,0
1721,2020-07-01,81.14
1721,2020-08-01,0
1721,2020-09-01,0
1721,2020-10-01,0
1722,2020-01-01,0
1722,2020-02-01,0
1722,2020-03-01,0
1722,2020-04-01,0
1722,2020-05-01,0
1722,2020-06-01,0
1722,2020-07-01,0
1722,2020-08-01,0
1722,2020-09-01,0
1722,2020-10-01,0
1723,2020-01-01,0
1723,2020-02-01,0
1723,2020-03-01,0
1723,2020-04-01,0
1723,2020-05-01,22.45
1723,2020-06-01,0
1723,2020-07-01,0
1723,2020-08-01,55.49
1723,2020-09-01,52.98
1723,2020-10-01,0
1724,2020-01-01,0
1724,2020-02-01,0
1724,2020-03-01,0
1724,2020-04-01,0
1724,2020-05-01,0
1724,2020-06-01,0
1724,2020-07-01,0
1724,2020-08-01,0
1724,2020-09-01,0
1724,2020-10-01,0
1725,2020-01-01,0
1725,2020-02-01,0
1725,2020-03-01,0
1725,2020-04-01,0
1725,2020-05-01,0
1725,2020-06-01,0
1725,2020-07-01,0
1725,2020-08-01,0
1725,2020-09-01,0
1725,2020-10-01,0
1726,2020-01-01,0
1726,2020-02-01,4.51
1726,2020-03-01,0
1726,2020-04-01,0
1726,2020-05-01,0
1726,2020-06-01,18.67
1726,2020-07-01,0
1726,2020-08-01,0
1726,2020-09-01,0
1726,2020-10-01,0
1728,2020-01-01,0
1728,2020-02-01,0
1728,2020-03-01,0
1728,2020-04-01,0
1728,2020-05-01,43.08
1728,2020-06-01,0
1728,2020-07-01,0
1728,2020-08-01,0
1728,2020-09-01,0
1728,2020-10-01,0
1729,2020-01-01,26.11
1729,2020-02-01,0
1729,2020-03-01,0
1729,2020-04-01,0
1729,2020-05-01,88.11
1729,2020-06-01,0
1729,2020-07-01,0
1729,2020-08-01,0
1729,2020-09-01,0
1729,2020-10-01,0
1730,2020-01-01,0
1730,2020-02-01,0
1730,2020-03-01,0
1730,2020-04-01,50.93
1730,2020-05-01,0
1730,2020-06-01,0
1730,2020-07-01,0
1730,2020-08-01,0
1730,2020-09-01,44.12
1730,2020-10-01,0
1731,2020-01-01,0
1731,2020-02-01,0
1731,2020-03-01,98.82
1731,2020-04-01,0
1731,2020-05-01,19.02
1731,2020-06-01,0
1731,2020-07-01,0
1731,2020-08-01,0
1731,2020-09-01,0
1731,2020-10-01,0
1732,2020-01-01,13.66
1732,2020-02-01,52.7
1732,2020-03-01,40.39
1732,2020-04-01,38.46
1732,2020-05-01,0
1732,2020-06-01,83.27
1732,2020-07-01,52.19
1732,2020-08-01,47.91
1732,2020-09-01,40.11
1732,2020-10-01,35.99
1733,2020-01-01,0
1733,2020-02-01,90.31
1733,2020-03-01,0
1733,2020-04-01,0
1733,2020-05-01,0
1733,2020-06-01,0
1733,2020-07-01,0
1733,2020-08-01,0
1733,2020-09-01,0
1733,2020-10-01,0
1734,2020-01-01,0
1734,2020-02-01,0
1734,2020-03-01,0
1734,2020-04-01,0
1734,2020-05-01,0
1734,2020-06-01,0
1734,2020-07-01,0
1734,2020-08-01,0
1734,2020-09-01,0
1734,2020-10-01,0
1735,2020-01-01,0
1735,2020-02-01,0
1735,2020-03-01,0
1735,2020-04-01,0
1735,2020-05-01,0
1735,2020-06-01,0
1735,2020-07-01,0
1735,2020-08-01,0
1735,2020-09-01,0
1735,2020-10-01,0
1736,2020-01-01,0
1736,2020-02-01,38.42
1736,2020-03-01,0
1736,2020-04-01,0
1736,2020-05-01,0
1736,2020-06-01,52.79
1736,2020-07-01,96.23
1736,2020-08-01,0
1736,2020-09-01,0
1736,2020-10-01,0
1737,2020-01-01,0
1737,2020-02-01,0
1737,2020-03-01,0
1737,2020-04-01,0
1737,2020-05-01,0
1737,2020-06-01,0
1737,2020-07-01,0
1737,2020-08-01,0
1737,2020-09-01,0
1737,2020-10-01,0
1738,2020-01-01,0
1738,2020-02-01,0
1738,2020-03-01,0
1738,2020-04-01,0
1738,2020-05-01,0
1738,2020-06-01,0
1738,2020-07-01,0
1738,2020-08-01,0
1738,2020-09-01,0
1738,2020-10-01,0
1739,2020-01-01,0
1739,2020-02-01,0
1739,2020-03-01,0
1739,2020-04-01,0
1739,2020-05-01,67.01
1739,2020-06-01,44.97
1739,2020-07-01,45.61
1739,2020-08-01,64.91
1739,2020-09-01,49.96
1739,2020-10-01,0
1740,2020-01-01,0
1740,2020-02-01,0
1740,2020-03-01,0
1740,2020-04-01,0
1740,2020-05-01,0
1740,2020-06-01,0
1740,2020-07-01,0
1740,2020-08-01,0
1740,2020-09-01,0
1740,2020-10-01,0
1741,2020-01-01,0
1741,2020-02-01,41.42
1741,2020-03-01,0
1741,2020-04-01,0
1741,2020-05-01,0
1741,2020-06-01,0
1741,2020-07-01,0
1741,2020-08-01,0
1741,2020-09-01,0
1741,2020-10-01,0
1742,2020-01-01,0
1742,2020-02-01,0
1742,2020-03-01,0
1742,2020-04-01,0
1742,2020-05-01,0
1742,2020-06-01,0
1742,2020-07-01,0
1742,2020-08-01,0
1742,2020-09-01,0
1742,2020-10-01,0
1743,2020-01-01,0
1743,2020-02-01,0
1743,2020-03-01,0
1743,2020-04-01,0
1743,2020-05-01,0
1743,2020-06-01,0
1743,2020-07-01,0
1743,2020-08-01,0
1743,2020-09-01,0
1743,2020-10-01,0
1744,2020-01-01,0
1744,2020-02-01,0
1744,2020-03-01,0
1744,2020-04-01,0
1744,2020-05-01,0
1744,2020-06-01,0
1744,2020-07-01,0
1744,2020-08-01,0
1744,2020-09-01,0
1744,2020-10-01,0
1745,2020-01-01,0
1745,2020-02-01,0
1745,2020-03-01,0
1745,2020-04-01,0
1745,2020-05-01,0
1745,2020-06-01,0
1745,2020-07-01,0
1745,2020-08-01,0
1745,2020-09-01,0
1745,2020-10-01,0
1746,2020-01-01,0
1746,2020-02-01,0
1746,2020-03-01,0
1746,2020-04-01,0
1746,2020-05-01,0
1746,2020-06-01,0
1746,2020-07-01,0
1746,2020-08-01,0
1746,2020-09-01,0
1746,2020-10-01,36.81
1747,2020-01-01,86.37
1747,2020-02-01,0
1747,2020-03-01,0
1747,2020-04-01,0
1747,2020-05-01,0
1747,2020-06-01,0
1747,2020-07-01,15.99
1747,2020-08-01,98.43
1747,2020-09-01,0
1747,2020-10-01,0
1748,2020-01-01,0
1748,2020-02-01,0
1748,2020-03-01,0
1748,2020-04-01,0
1748,2020-05-01,0
1748,2020-06-01,85.16
1748,2020-07-01,0
1748,2020-08-01,0
1748,2020-09-01,0
1748,2020-10-01,0
1749,2020-01-01,0
1749,2020-02-01,0
1749,2020-03-01,29.3
1749,2020-04-01,0
1749,2020-05-01,0
1749,2020-06-01,0
1749,2020-07-01,0
1749,2020-08-01,0
1749,2020-09-01,30.14
1749,2020-10-01,38.07
1750,2020-01-01,0
1750,2020-02-01,46.76
1750,2020-03-01,45.45
1750,2020-04-01,25.55
1750,2020-05-01,10.57
1750,2020-06-01,52.76
1750,2020-07-01,0
1750,2020-08-01,20.97
1750,2020-09-01,75.56
1750,2020-10-01,56.96
1751,2020-01-01,0
1751,2020-02-01,42.06
1751,2020-03-01,41.63
1751,2020-04-01,0
1751,2020-05-01,38.21
1751,2020-06-01,55.79
1751,2020-07-01,33.98
1751,2020-08-01,0
1751,2020-09-01,1.89
1751,2020-10-01,2.9
1752,2020-01-01,0
1752,2020-02-01,0
1752,2020-03-01,0
1752,2020-04-01,0
1752,2020-05-01,0
1752,2020-06-01,0
1752,2020-07-01,0
1752,2020-08-01,0
1752,2020-09-01,0
1752,2020-10-01,0
1753,2020-01-01,0
1753,2020-02-01,0
1753,2020-03-01,3.17
1753,2020-04-01,0
1753,2020-05-01,0
1753,2020-06-01,0
1753,2020-07-01,0
1753,2020-08-01,0
1753,2020-09-01,0
1753,2020-10-01,0
1754,2020-01-01,0
1754,2020-02-01,0
1754,2020-03-01,0
1754,2020-04-01,0
1754,2020-05-01,0
1754,2020-06-01,0
1754,2020-07-01,0
1754,2020-08-01,0
1754,2020-09-01,0
1754,2020-10-01,0
1755,2020-01-01,0
1755,2020-02-01,0
1755,2020-03-01,0
1755,2020-04-01,0
1755,2020-05-01,0
1755,2020-06-01,0
1755,2020-07-01,0
1755,2020-08-01,0
1755,2020-09-01,0
1755,2020-10-01,0
1756,2020-01-01,0
1756,2020-02-01,50.84
1756,2020-03-01,53.24
1756,2020-04-01,27.9
1756,2020-05-01,0
1756,2020-06-01,0
1756,2020-07-01,0
1756,2020-08-01,0
1756,2020-09-01,0
1756,2020-10-01,0
1757,2020-01-01,0
